year,key_mlbam,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,competitive_runs,sprint_speed,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,bip,est_ba,est_ba_minus_ba_diff,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,POS_1B,POS_2B,POS_3B,POS_C,POS_CF,POS_DH,POS_LF,POS_RF,POS_SS,POS_UNK,TEAM_108,TEAM_109,TEAM_110,TEAM_111,TEAM_112,TEAM_113,TEAM_114,TEAM_115,TEAM_116,TEAM_117,TEAM_118,TEAM_119,TEAM_120,TEAM_121,TEAM_133,TEAM_134,TEAM_135,TEAM_136,TEAM_137,TEAM_138,TEAM_139,TEAM_140,TEAM_141,TEAM_142,TEAM_143,TEAM_144,TEAM_145,TEAM_146,TEAM_147,TEAM_158
2018,660162,2674,-6.431820453376807,-13.044300604427066,-29.86978894652076,25.1992398026024,11.283029294968726,365,15.4,36.4,113.1,91.0,100.8,94.2,88.2,433,191,397.0,161,44.2,35,9.6,5.4,202,28.8,175,0.3657142857142857,0.6342857142857142,0.3371428571428571,0.2457142857142857,0.0514285714285714,0.48,0.3085714285714285,0.2114285714285714,0.2171428571428571,0.1085714285714285,0.04,0.2628571428571428,0.1999999999999999,0.1714285714285714,365,0.211,0.0239999999999999,0.381,0.019,0.311,0.297,0.014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,609280,2134,26.484235129403128,0.5877318438908093,8.14486304201842,8.849453008351833,8.902187235141998,480,12.3,34.6,110.4,89.2,99.4,92.7,87.8,428,168,389.0,175,36.5,30,6.3,5.0,284,27.8,274,0.4671532846715328,0.5328467153284672,0.218978102189781,0.2335766423357664,0.0802919708029197,0.3321167883211678,0.4562043795620438,0.2116788321167883,0.1788321167883211,0.2335766423357664,0.0547445255474452,0.1532846715328467,0.2226277372262773,0.156934306569343,480,0.27,0.0269999999999999,0.429,0.098,0.361,0.317,0.0439999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,621566,2829,15.51811457567336,-4.688399198968338,-20.08820523587932,25.71227496559526,14.58244404492572,419,18.1,35.1,113.3,93.3,103.5,97.4,90.7,475,189,408.0,218,52.2,51,12.2,7.7,182,25.9,453,0.3973509933774834,0.6026490066225166,0.282560706401766,0.2472406181015452,0.0728476821192053,0.3664459161147902,0.3487858719646799,0.2847682119205298,0.2052980132450331,0.152317880794702,0.0397350993377483,0.1611479028697571,0.1964679911699779,0.2450331125827814,419,0.25,-0.003,0.494,-0.0409999999999999,0.34,0.357,-0.0169999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,467793,2785,7.349972799886947,-14.49091986632524,-17.903922588913805,25.40619221630823,14.338623038817843,475,15.2,30.1,113.5,88.9,100.0,93.2,87.9,445,175,399.0,185,39.1,33,6.9,4.9,244,26.0,328,0.4054878048780488,0.5945121951219512,0.2621951219512195,0.2195121951219512,0.1128048780487804,0.4878048780487805,0.3414634146341463,0.1707317073170731,0.2317073170731707,0.1463414634146341,0.0274390243902439,0.2560975609756097,0.1951219512195122,0.1432926829268292,475,0.244,-0.0149999999999999,0.417,-0.003,0.333,0.346,-0.0129999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,542303,2313,5.265508466647657,3.988751572411592,-17.792194013156177,10.083553419063978,8.985397488328312,476,10.8,30.3,117.2,91.5,102.9,94.9,90.1,479,165,415.0,214,45.1,46,9.7,7.3,249,27.8,350,0.4028571428571428,0.5971428571428572,0.3257142857142857,0.2228571428571428,0.0485714285714285,0.4285714285714285,0.3428571428571428,0.2285714285714285,0.2314285714285714,0.1257142857142857,0.0457142857142857,0.1971428571428571,0.2171428571428571,0.1828571428571428,476,0.28,0.0,0.492,-0.059,0.327,0.354,-0.0269999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,645277,2384,1.9684302640551103,7.226183810481603,-31.460388623618837,12.836713121684967,13.365921955507378,527,16.1,34.0,109.9,86.8,96.7,91.7,82.8,427,176,389.0,155,29.4,25,4.7,3.7,273,28.7,514,0.3715953307392996,0.6284046692607004,0.2840466926070039,0.235408560311284,0.1089494163424124,0.4883268482490272,0.3365758754863813,0.1750972762645914,0.2159533073929961,0.1186770428015564,0.036964980544747,0.2723735408560311,0.2178988326848249,0.1381322957198443,527,0.246,0.015,0.398,0.0539999999999999,0.324,0.301,0.023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,596019,2876,31.918356899527684,-0.2911105745902944,-4.461768791249908,19.15456732198282,17.51666894338506,560,14.7,34.3,114.5,90.6,100.8,94.3,88.3,445,189,400.0,227,41.0,52,9.3,7.0,300,28.4,520,0.3903846153846154,0.6096153846153847,0.275,0.25,0.0846153846153846,0.4211538461538461,0.3538461538461538,0.225,0.1942307692307692,0.15,0.0461538461538461,0.2269230769230769,0.2038461538461538,0.1788461538461538,560,0.289,-0.0119999999999999,0.512,0.007,0.368,0.375,-0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,656811,698,11.574863863949409,1.1336899914540952,0.2299192962704044,5.949254062656496,4.262000513568406,104,17.7,33.7,108.3,91.4,100.2,95.6,86.8,431,197,393.0,46,44.2,13,12.5,7.6,53,26.9,369,0.4498644986449864,0.5501355013550135,0.2574525745257452,0.2411924119241192,0.051490514905149,0.3604336043360434,0.3712737127371274,0.2682926829268293,0.2168021680216802,0.1761517615176151,0.056910569105691,0.1436314363143631,0.1951219512195122,0.2113821138211382,104,0.237,0.025,0.467,0.1299999999999999,0.398,0.345,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,571771,1820,10.248295420259996,0.5577319832523998,-14.572388020327214,15.708946383862624,8.554005073472217,333,16.5,28.8,110.4,89.1,99.3,92.7,87.7,431,179,401.0,121,37.0,24,7.2,5.2,177,27.8,170,0.388235294117647,0.611764705882353,0.3235294117647059,0.2176470588235294,0.0705882352941176,0.4235294117647059,0.3235294117647059,0.2529411764705882,0.2,0.1411764705882353,0.0470588235294117,0.2235294117647058,0.1823529411764706,0.2058823529411764,333,0.251,0.005,0.432,0.0379999999999999,0.342,0.333,0.009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,660670,1984,26.703969298925248,3.446020995930792,-3.243957801410831,16.552131218322366,9.949774886082803,313,13.1,34.2,113.9,90.9,102.9,95.3,87.3,452,181,410.0,146,46.6,42,13.4,8.6,176,29.6,236,0.4661016949152542,0.5338983050847458,0.2966101694915254,0.1864406779661017,0.0508474576271186,0.3559322033898305,0.4152542372881356,0.2288135593220339,0.2203389830508474,0.2161016949152542,0.0296610169491525,0.135593220338983,0.1991525423728813,0.1991525423728813,313,0.271,0.0219999999999999,0.535,0.017,0.388,0.375,0.013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,621035,2419,4.703506410431007,-9.920296198670137,-15.203434812770292,18.188006373881706,11.63923104798984,362,16.4,39.5,111.5,88.9,99.2,92.4,84.8,440,196,399.0,136,38.5,30,8.3,5.0,211,28.6,72,0.3472222222222222,0.6527777777777778,0.2638888888888889,0.2916666666666667,0.0972222222222222,0.4444444444444444,0.2916666666666667,0.2638888888888889,0.2361111111111111,0.0833333333333333,0.0277777777777777,0.2083333333333333,0.2083333333333333,0.2361111111111111,362,0.239,0.015,0.406,0.0379999999999999,0.335,0.321,0.014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,596146,2320,3.520920887663516,-12.344295330358497,-19.50267213101532,22.755131368044516,12.612756980992796,439,16.3,30.1,112.7,89.5,99.9,93.8,86.0,427,189,395.0,165,38.2,29,6.6,4.7,238,27.9,329,0.3617021276595745,0.6382978723404256,0.3282674772036474,0.2370820668693009,0.0729483282674772,0.4285714285714285,0.3556231003039514,0.21580547112462,0.2249240121580547,0.0972644376899696,0.0395136778115501,0.2036474164133738,0.2583586626139817,0.1762917933130699,439,0.233,-0.009,0.404,0.0039999999999999,0.316,0.324,-0.008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,641598,1372,2.825095709052155,-9.953171486289724,-5.251953421974076,10.969057493213413,7.06116312410258,232,12.7,31.5,111.0,89.0,99.8,93.6,86.3,421,174,408.0,90,38.8,13,5.6,3.9,138,26.3,177,0.3559322033898305,0.6440677966101696,0.3163841807909605,0.2203389830508474,0.1073446327683615,0.4576271186440678,0.3672316384180791,0.1751412429378531,0.2146892655367231,0.1242937853107344,0.0169491525423728,0.2429378531073446,0.2429378531073446,0.1581920903954802,232,0.243,0.025,0.392,0.0219999999999999,0.325,0.309,0.016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,516782,2260,14.889426653166328,9.59293007321284,-15.413920533707904,13.04694317303852,7.66347394062279,454,8.9,31.5,112.0,88.4,99.4,94.2,84.9,462,160,399.0,175,38.8,34,7.5,5.6,276,28.6,230,0.4869565217391304,0.5130434782608696,0.2217391304347826,0.2347826086956521,0.0565217391304347,0.3652173913043478,0.3782608695652174,0.2565217391304348,0.217391304347826,0.1956521739130435,0.0739130434782608,0.1478260869565217,0.1826086956521738,0.1826086956521739,454,0.266,0.011,0.456,0.004,0.337,0.335,0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,643396,1498,-7.527695786663767,-9.069150870639016,-12.465852306901985,7.478400918927124,6.528906471950109,300,7.0,28.7,107.9,84.9,94.5,86.1,85.4,393,132,373.0,71,23.7,2,0.7,0.5,205,28.0,360,0.5805555555555556,0.4194444444444444,0.1111111111111111,0.2444444444444444,0.0638888888888888,0.3777777777777777,0.3722222222222222,0.25,0.2722222222222222,0.225,0.0833333333333333,0.1055555555555555,0.1472222222222222,0.1666666666666666,300,0.256,0.005,0.316,0.0409999999999999,0.301,0.288,0.013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,518934,2182,8.037934302518952,-10.051831378062214,-6.654409876195971,17.22150329564095,7.522672261136195,460,5.9,31.3,109.3,91.3,101.0,93.2,90.0,439,163,399.0,198,43.2,24,5.2,4.1,277,27.2,93,0.6021505376344086,0.3978494623655914,0.1505376344086021,0.2258064516129032,0.021505376344086,0.1505376344086021,0.4408602150537634,0.4086021505376344,0.1290322580645161,0.3118279569892473,0.1612903225806451,0.021505376344086,0.1290322580645161,0.2473118279569892,460,0.276,0.0,0.419,0.009,0.322,0.326,-0.004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,607208,2924,7.997851117251704,-7.171515065266632,-20.28593965281314,23.662085656260903,11.793220179070635,534,9.3,28.8,112.3,89.1,99.8,92.5,87.3,427,158,396.0,206,38.6,31,5.8,4.2,261,30.1,484,0.4834710743801653,0.5165289256198348,0.2314049586776859,0.2417355371900826,0.0433884297520661,0.3863636363636363,0.3739669421487603,0.2396694214876033,0.2272727272727272,0.1880165289256198,0.0681818181818181,0.1590909090909091,0.1859504132231404,0.1714876033057851,534,0.273,-0.002,0.415,0.001,0.331,0.335,-0.004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,575929,2119,4.403234975707914,-2.75568892135024,-20.66543658312466,14.368094240008505,13.456266240174305,357,8.0,28.9,114.1,88.2,99.9,92.9,85.5,435,155,392.0,119,33.3,26,7.3,4.8,243,27.6,353,0.4192634560906516,0.5807365439093484,0.2804532577903683,0.2577903682719547,0.0424929178470254,0.376770538243626,0.3796033994334277,0.2436260623229461,0.178470254957507,0.1869688385269121,0.0538243626062322,0.1983002832861189,0.1926345609065155,0.1898016997167138,357,0.218,0.031,0.361,0.029,0.321,0.303,0.018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,457759,1733,30.601174556509125,-5.516427712574768,8.38429850533924,14.919853018721378,12.813450745023356,313,18.3,44.7,106.5,89.1,97.8,91.4,86.7,430,204,399.0,115,36.7,24,7.7,5.6,186,26.6,136,0.3897058823529412,0.6102941176470588,0.2867647058823529,0.2352941176470588,0.088235294117647,0.3161764705882353,0.4191176470588235,0.2647058823529412,0.1544117647058823,0.2058823529411764,0.0294117647058823,0.1617647058823529,0.213235294117647,0.2352941176470588,313,0.292,0.02,0.486,0.032,0.396,0.381,0.015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,595777,2339,13.457555913480109,-5.40567153806463,-11.675833216910474,17.081534107285854,13.457526561169308,440,12.4,33.6,112.2,87.3,97.4,91.7,84.4,436,168,403.0,140,31.8,22,5.0,3.7,261,27.6,259,0.3629343629343629,0.637065637065637,0.3127413127413127,0.193050193050193,0.1312741312741312,0.444015444015444,0.305019305019305,0.2509652509652509,0.2084942084942085,0.1042471042471042,0.0501930501930501,0.2355212355212355,0.2007722007722007,0.2007722007722007,440,0.251,0.003,0.394,0.064,0.341,0.323,0.018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,605137,2363,11.837196019520125,-7.973389176949207,-17.10290555970307,23.92303603029957,12.990454725872848,402,9.4,29.6,115.6,90.2,101.0,94.2,88.5,432,160,402.0,157,39.3,28,7.0,4.8,247,27.1,383,0.4595300261096606,0.5404699738903395,0.2793733681462141,0.206266318537859,0.0548302872062663,0.4151436031331593,0.3185378590078329,0.2663185378590078,0.237597911227154,0.1592689295039164,0.06266318537859,0.1775456919060052,0.1592689295039164,0.2036553524804177,402,0.252,0.009,0.411,0.0,0.336,0.336,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,592626,1803,12.255197714376264,-5.953567100562536,-3.109966809357667,14.238121100875606,7.08061052342087,314,15.8,29.9,113.9,91.5,101.3,94.7,90.2,437,191,391.0,125,40.6,26,8.3,5.9,157,26.3,201,0.4079601990049751,0.5920398009950248,0.2935323383084577,0.1990049751243781,0.099502487562189,0.4427860696517413,0.2985074626865671,0.2587064676616915,0.2189054726368159,0.1044776119402985,0.0845771144278607,0.2238805970149253,0.1940298507462686,0.1741293532338308,314,0.236,0.012,0.44,0.082,0.354,0.326,0.0279999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,665742,2030,27.45293671616891,-2.0123996675882734,-4.863797968167897,21.912879143574624,12.416255208350428,316,6.2,29.7,113.7,90.5,101.2,97.5,86.5,440,151,395.0,133,42.2,31,9.8,6.3,225,27.2,447,0.4519015659955257,0.5480984340044742,0.2751677852348993,0.2080536912751678,0.0648769574944071,0.3892617449664429,0.4026845637583892,0.2080536912751678,0.2281879194630872,0.1946308724832214,0.029082774049217,0.1610738255033557,0.2080536912751677,0.1789709172259508,316,0.262,0.0299999999999999,0.483,0.034,0.392,0.372,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,545361,2541,69.98190307744122,16.663065720833185,6.41411828368418,31.216053779359235,15.688665293564725,351,18.6,41.0,118.0,91.2,103.5,95.9,85.2,459,212,407.0,162,46.2,58,16.5,9.5,185,29.2,284,0.3415492957746479,0.6584507042253521,0.3028169014084507,0.2816901408450704,0.0739436619718309,0.3767605633802817,0.3415492957746479,0.2816901408450704,0.176056338028169,0.1126760563380281,0.0528169014084507,0.2007042253521127,0.2288732394366197,0.2288732394366197,351,0.294,0.018,0.602,0.026,0.447,0.434,0.013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,605141,2575,70.86912986777358,10.130010002278263,17.272226073678798,25.875596650876943,17.591297140939638,434,18.5,39.4,110.6,92.2,101.4,95.8,88.6,452,207,400.0,218,50.6,61,14.1,9.9,237,28.1,531,0.327683615819209,0.6723163841807909,0.3446327683615819,0.2674199623352166,0.0602636534839924,0.4293785310734463,0.3559322033898305,0.2146892655367231,0.1902071563088512,0.1016949152542373,0.0357815442561205,0.2391713747645951,0.2542372881355932,0.1789077212806026,434,0.309,0.0369999999999999,0.606,0.034,0.449,0.431,0.018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,664023,1917,5.498733045385346,-9.82359547236174,-9.623382561345268,15.630784323231977,9.314926755860414,222,14.1,39.2,110.5,90.0,100.7,93.4,87.8,437,193,400.0,90,40.5,27,12.2,5.8,142,27.6,423,0.3664302600472813,0.6335697399527187,0.2907801418439716,0.260047281323877,0.0827423167848699,0.408983451536643,0.3380614657210402,0.2529550827423167,0.1985815602836879,0.1347517730496454,0.0330969267139479,0.210401891252955,0.2033096926713948,0.2198581560283687,222,0.212,0.021,0.397,0.0109999999999999,0.329,0.322,0.007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,621043,1908,-0.1654903010376301,-6.177156151806422,-16.88286633008469,14.767867133729778,8.126665047123696,302,11.6,33.1,112.8,88.2,99.3,93.7,84.5,455,164,402.0,101,33.4,21,7.0,4.5,176,27.8,425,0.4823529411764706,0.5176470588235293,0.188235294117647,0.2752941176470588,0.0541176470588235,0.3435294117647058,0.3764705882352941,0.28,0.1929411764705882,0.2070588235294117,0.0823529411764705,0.1505882352941176,0.1694117647058823,0.1976470588235294,302,0.225,0.0139999999999999,0.366,0.039,0.313,0.302,0.011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,592192,1720,12.95423843085676,-2.666600017249324,-9.946790849613638,16.620343014535944,8.947286283183749,279,15.5,36.6,108.5,87.0,98.1,92.7,82.9,434,182,400.0,97,34.8,25,9.0,6.1,161,27.6,91,0.3626373626373626,0.6373626373626373,0.2527472527472527,0.2307692307692307,0.1538461538461538,0.3736263736263736,0.3846153846153846,0.2417582417582417,0.1978021978021978,0.1538461538461538,0.0109890109890109,0.1758241758241758,0.2307692307692307,0.2307692307692307,279,0.25,-0.001,0.448,0.001,0.334,0.338,-0.004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,595978,1298,-2.2133853655789677,4.147474649090031,-11.29575195427874,1.824876346669829,3.1100155929399347,214,16.1,30.8,108.2,85.6,97.3,92.0,81.0,421,179,393.0,64,29.9,14,6.5,4.3,92,25.9,118,0.3220338983050847,0.6779661016949152,0.2796610169491525,0.2203389830508474,0.1779661016949152,0.4830508474576271,0.2711864406779661,0.2457627118644068,0.1949152542372881,0.1016949152542373,0.0254237288135593,0.288135593220339,0.1694915254237288,0.2203389830508474,214,0.203,0.0279999999999999,0.345,0.084,0.301,0.26,0.0409999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,606192,2108,2.6913908212285684,8.540448534126657,-22.413573031227187,8.59325036108088,7.971264957248263,316,16.9,35.1,112.2,91.9,102.5,97.7,85.3,440,201,401.0,146,46.2,49,15.5,9.4,173,28.6,382,0.4528795811518324,0.5471204188481675,0.2774869109947644,0.2303664921465968,0.0392670157068062,0.3586387434554974,0.3769633507853403,0.2643979057591623,0.2329842931937172,0.1596858638743455,0.0602094240837696,0.1256544502617801,0.2172774869109947,0.2041884816753926,316,0.235,0.004,0.5,-0.0319999999999999,0.328,0.342,-0.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,666971,985,2.1499301465078857,-3.3226439687555063,-0.8248218875797784,1.1578375917743204,5.139558411068849,193,11.1,35.2,110.7,91.1,100.4,92.4,89.8,450,178,396.0,88,45.6,15,7.8,5.7,100,28.0,433,0.3741339491916859,0.625866050808314,0.2725173210161662,0.2632794457274827,0.0900692840646651,0.4018475750577367,0.3602771362586605,0.2378752886836027,0.1986143187066974,0.1247113163972286,0.0508083140877598,0.2032332563510392,0.2355658198614318,0.1870669745958429,193,0.268,0.013,0.451,-0.005,0.322,0.321,0.001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,502671,2902,51.26630269574735,7.340012646636064,4.193690317545747,22.681270677436785,17.05132905412902,420,15.7,37.1,112.9,90.8,101.8,95.9,87.0,450,191,400.0,185,44.0,57,13.6,8.3,216,26.9,391,0.3887468030690537,0.6112531969309463,0.2966751918158568,0.258312020460358,0.0562659846547314,0.3708439897698209,0.3248081841432225,0.3043478260869565,0.1918158567774936,0.1355498721227621,0.0613810741687979,0.1790281329923273,0.1892583120204603,0.2429667519181585,420,0.271,0.0189999999999999,0.533,0.0,0.39,0.384,0.006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,553993,2424,28.99284753765867,18.17047247287628,-14.729747347531363,14.774560759769791,10.777561652543952,391,14.8,38.6,112.8,91.2,101.2,93.0,89.8,451,192,400.0,178,45.6,38,9.7,6.3,183,26.2,399,0.3208020050125313,0.6791979949874686,0.4085213032581453,0.1854636591478696,0.0852130325814536,0.4736842105263157,0.3483709273182957,0.1779448621553884,0.18796992481203,0.1278195488721804,0.0050125313283208,0.2857142857142857,0.2205513784461152,0.1729323308270676,391,0.275,0.0079999999999999,0.515,0.011,0.376,0.373,0.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,571448,2590,43.86013531769574,31.51519732972118,-15.264454362646198,13.942505133000829,13.666887217620127,475,15.3,35.4,109.2,89.8,99.6,94.4,86.1,464,184,408.0,192,40.5,34,7.2,5.1,235,25.7,356,0.3651685393258427,0.6348314606741573,0.300561797752809,0.2162921348314606,0.1179775280898876,0.4213483146067415,0.348314606741573,0.2303370786516854,0.1713483146067415,0.1292134831460674,0.0646067415730337,0.2499999999999999,0.2191011235955056,0.1657303370786517,475,0.267,0.0299999999999999,0.477,0.084,0.391,0.353,0.038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,606115,1307,-15.283232167164538,-14.336894040499734,-6.896251654002746,1.5516681918090367,4.398245335528892,263,4.0,24.3,107.4,86.3,96.9,90.6,84.9,403,121,384.0,75,28.6,6,2.3,1.6,180,26.8,157,0.4968152866242038,0.5031847133757962,0.2101910828025477,0.2292993630573248,0.0636942675159235,0.3821656050955414,0.4012738853503185,0.2165605095541401,0.2292993630573248,0.2229299363057325,0.0445859872611464,0.1528662420382165,0.178343949044586,0.1719745222929936,263,0.211,0.0249999999999999,0.285,0.022,0.253,0.238,0.015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,607043,2261,32.20862656372374,7.510988380926371,-15.304267003627112,27.13017172189364,12.871733464530845,293,10.7,33.4,110.9,89.9,100.3,94.1,88.3,449,159,397.0,123,42.1,19,6.5,3.6,230,28.5,454,0.460352422907489,0.539647577092511,0.2356828193832599,0.2312775330396475,0.0726872246696035,0.3524229074889868,0.3546255506607929,0.2929515418502202,0.2202643171806167,0.171806167400881,0.0682819383259911,0.13215859030837,0.1828193832599118,0.224669603524229,293,0.237,0.026,0.392,0.0909999999999999,0.385,0.349,0.036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,656305,2533,27.63885843491672,5.832884797011634,-14.164106151148651,22.913611986108204,13.056467802945452,403,14.9,30.5,115.3,93.1,103.5,95.9,93.1,434,182,397.0,192,47.8,36,8.9,5.8,235,28.3,332,0.4036144578313253,0.5963855421686747,0.2469879518072289,0.2228915662650602,0.1265060240963855,0.4337349397590361,0.3373493975903614,0.2289156626506024,0.2349397590361445,0.1325301204819277,0.036144578313253,0.1987951807228915,0.2048192771084337,0.1927710843373493,403,0.257,0.021,0.432,0.076,0.369,0.338,0.0309999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,624428,1363,11.16052220123773,-0.0677883739064743,-8.532224706853281,13.406074689986218,6.354460592011209,267,10.4,34.5,105.5,88.0,96.8,90.2,86.8,413,163,383.0,84,31.5,11,4.1,3.1,161,27.3,344,0.3953488372093023,0.6046511627906977,0.2645348837209302,0.2877906976744186,0.0523255813953488,0.3604651162790697,0.3517441860465116,0.2877906976744186,0.1627906976744186,0.1511627906976744,0.0813953488372093,0.1976744186046511,0.2005813953488372,0.2063953488372093,267,0.267,0.01,0.393,0.063,0.343,0.319,0.024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
